AXIS bot evolution — run v1, budget 3 minutes

Data: 3951 daily bars (2010-08-18 → 2026-09-10)
Indicators precomputed

Buy-and-hold baseline: $1000 → $1116200000 (111619900% total return)

Gen 16086 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16091 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16096 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16101 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16106 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16111 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16116 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16121 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16126 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16131 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16136 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16141 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16146 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16151 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16156 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16161 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16166 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16171 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16176 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16181 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16186 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16191 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16196 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16201 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16206 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16211 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16216 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16221 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16226 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16231 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16236 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16241 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16246 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16251 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16256 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16261 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16266 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16271 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16276 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16281 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16286 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16291 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16296 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16301 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16306 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16311 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16316 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16321 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16326 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16331 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16336 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16341 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16346 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16351 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16356 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16361 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16366 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16371 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16376 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16381 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16386 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16391 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16396 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16401 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16406 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16411 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16416 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16421 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16426 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16431 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16436 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16441 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16446 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16451 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16456 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16461 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16466 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16471 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16476 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16481 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16486 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16491 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16496 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16501 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16506 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16511 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16516 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16521 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16526 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16531 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16536 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16541 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16546 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16551 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16556 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16561 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16566 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16571 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16576 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16581 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16586 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16591 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16596 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16601 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16606 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16611 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16616 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16621 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16626 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16631 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16636 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16641 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16646 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16651 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16656 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16661 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16666 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16671 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16676 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16681 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16686 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16691 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16696 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16701 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16706 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16711 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16716 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16721 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16726 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16731 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16736 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16741 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16746 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16751 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16756 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16761 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16766 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16771 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16776 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16781 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16786 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16791 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16796 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16801 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16806 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16811 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16816 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16821 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16826 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16831 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16836 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16841 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16846 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16851 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16856 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16861 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16866 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16871 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16876 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16881 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16886 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16891 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16896 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16901 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16906 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16911 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16916 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16921 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16926 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16931 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16936 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16941 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16946 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16951 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16956 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16961 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16966 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16971 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16976 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16981 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16986 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16991 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 16996 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17001 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17006 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17011 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17016 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17021 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17026 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17031 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17036 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17041 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17046 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17051 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17056 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17061 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17066 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17071 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17076 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17081 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17086 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17091 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17096 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17101 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17106 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17111 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17116 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17121 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17126 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17131 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17136 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17141 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17146 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17151 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17156 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17161 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17166 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17171 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17176 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17181 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17186 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17191 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17196 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17201 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17206 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17211 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17216 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17221 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17226 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17231 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17236 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17241 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17246 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17251 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17256 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17261 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17266 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17271 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17276 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17281 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17286 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17291 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17296 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17301 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17306 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17311 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17316 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17321 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17326 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17331 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17336 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17341 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17346 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17351 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17356 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17361 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17366 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17371 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17376 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17381 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17386 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17391 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17396 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17401 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17406 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17411 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
Gen 17416 | best fit   11.187 | equity $   15760 | sortino 11.19 | trades 1011 | ✓ SURVIVED
